datetime,balance,drawdown,ddpercent
2023-11-06,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-11-07,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-11-08,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-11-09,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-11-10,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-11-13,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-11-14,10116409.495999996,-47735.76800000295,-0.004696486203230139
2023-11-15,10119289.495999996,-44855.76800000295,-0.0044131372422308735
2023-11-16,10134009.495999996,-30135.76800000295,-0.0029649092193457416
2023-11-17,10142329.495999996,-21815.76800000295,-0.0021463455542367537
2023-11-20,10154809.495999996,-9335.76800000295,-0.0009185000565732717
2023-11-21,10142910.199999996,-21235.06400000304,-0.002089212958733944
2023-11-22,10125595.255999995,-38550.008000003174,-0.003792744692123005
2023-11-23,10132315.255999995,-31830.008000003174,-0.003131597116458053
2023-11-24,10135835.255999994,-28310.008000005037,-0.002785281719681357
2023-11-27,10148635.255999994,-15510.008000005037,-0.001525953004129068
2023-11-28,10153435.255999994,-10710.008000005037,-0.0010537047357969595
2023-11-29,10154395.255999995,-9750.008000003174,-0.0009592550821303546
2023-11-30,10171675.255999995,0.0,0.0
2023-12-01,10177755.255999994,0.0,0.0
2023-12-04,10184459.255999995,0.0,0.0
2023-12-05,10184459.255999995,0.0,0.0
2023-12-06,10184459.255999995,0.0,0.0
2023-12-07,10184459.255999995,0.0,0.0
2023-12-08,10184459.255999995,0.0,0.0
2023-12-11,10184459.255999995,0.0,0.0
2023-12-12,10184459.255999995,0.0,0.0
2023-12-13,10184459.255999995,0.0,0.0
2023-12-14,10184459.255999995,0.0,0.0
2023-12-15,10184459.255999995,0.0,0.0
2023-12-18,10184459.255999995,0.0,0.0
2023-12-19,10184459.255999995,0.0,0.0
2023-12-20,10184459.255999995,0.0,0.0
2023-12-21,10184459.255999995,0.0,0.0
2023-12-22,10184459.255999995,0.0,0.0
2023-12-25,10184459.255999995,0.0,0.0
2023-12-26,10184459.255999995,0.0,0.0
2023-12-27,10184459.255999995,0.0,0.0
2023-12-28,10184459.255999995,0.0,0.0
2023-12-29,10184459.255999995,0.0,0.0
2024-01-02,10184459.255999995,0.0,0.0
2024-01-03,10184459.255999995,0.0,0.0
2024-01-04,10184459.255999995,0.0,0.0
2024-01-05,10184459.255999995,0.0,0.0
2024-01-08,10184459.255999995,0.0,0.0
2024-01-09,10184459.255999995,0.0,0.0
2024-01-10,10184459.255999995,0.0,0.0
2024-01-11,10184459.255999995,0.0,0.0
2024-01-12,10184459.255999995,0.0,0.0
2024-01-15,10184459.255999995,0.0,0.0
2024-01-16,10184459.255999995,0.0,0.0
2024-01-17,10184459.255999995,0.0,0.0
2024-01-18,10184459.255999995,0.0,0.0
2024-01-19,10184459.255999995,0.0,0.0
2024-01-22,10184459.255999995,0.0,0.0
2024-01-23,10184459.255999995,0.0,0.0
2024-01-24,10184459.255999995,0.0,0.0
2024-01-25,10184459.255999995,0.0,0.0
2024-01-26,10184459.255999995,0.0,0.0
2024-01-29,10184459.255999995,0.0,0.0
2024-01-30,10184459.255999995,0.0,0.0
2024-01-31,10184459.255999995,0.0,0.0
2024-02-01,10184459.255999995,0.0,0.0
2024-02-02,10184459.255999995,0.0,0.0
2024-02-05,10184459.255999995,0.0,0.0
2024-02-06,10212322.775999993,0.0,0.0
