datetime,IM2209.CFFEX,IM2212.CFFEX,IM2303.CFFEX,IM2306.CFFEX,IM2309.CFFEX,IM2312.CFFEX,IM2403.CFFEX,IM2406.CFFEX,IM2409.CFFEX,IM2412.CFFEX,IM2503.CFFEX,IM2506.CFFEX,IM2509.CFFEX,IM2512.CFFEX,IM2603.CFFEX,IM2606.CFFEX,IM2609.CFFEX
2025-04-09,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-04-10,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-04-11,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-04-14,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-04-15,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-04-16,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-04-17,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-04-18,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-04-21,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-04-22,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-04-23,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-04-24,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-04-25,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-04-28,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-04-29,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-04-30,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-05-06,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,5953.2,5774.0,,,,
2025-05-07,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,5953.2,5774.0,,,,
2025-05-08,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,5953.2,5774.0,,,,
2025-05-09,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,5953.2,5774.0,,,,
2025-05-12,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,5953.2,5774.0,,,,
2025-05-13,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,5953.2,5774.0,,,,
2025-05-14,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,5953.2,5774.0,,,,
2025-05-15,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,5953.2,5774.0,,,,
2025-05-16,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,5953.2,5774.0,,,,
2025-05-19,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,5953.2,5774.0,,,,
2025-05-20,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,5953.2,5774.0,,,,
2025-05-21,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,5953.2,5774.0,,,,
2025-05-22,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,5950.0,5708.2,,,,
2025-05-23,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,5950.0,5708.2,,,,
2025-05-26,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,5950.0,5708.2,,,,
2025-05-27,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,5950.0,5708.2,,,,
2025-05-28,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,5950.0,5708.2,,,,
2025-05-29,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6031.0,5785.2,,,,
2025-05-30,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6031.0,5785.2,,,,
2025-06-03,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6031.0,5785.2,,,,
2025-06-04,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6031.0,5785.2,,,,
2025-06-05,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6031.0,5785.2,,,,
2025-06-06,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6031.0,5785.2,,,,
2025-06-09,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6031.0,5785.2,,,,
2025-06-10,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6031.0,5785.2,,,,
2025-06-11,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6031.0,5785.2,,,,
2025-06-12,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-06-13,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-06-16,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-06-17,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-06-18,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-06-19,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-06-20,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-06-23,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-06-24,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-06-25,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-06-26,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-06-27,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-06-30,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-07-01,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-07-02,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-07-03,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-07-04,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-07-07,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-07-08,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-07-09,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-07-10,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-07-11,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-07-14,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-07-15,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-07-16,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-07-17,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-07-18,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-07-21,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-07-22,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-07-23,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-07-24,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-07-25,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-07-28,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-07-29,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-07-30,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-07-31,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-08-01,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-08-04,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-08-05,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-08-06,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-08-07,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-08-08,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-08-11,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-08-12,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-08-13,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,5896.6,,,,
2025-08-14,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,6929.2,6755.0,,,
2025-08-15,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,6929.2,6755.0,,,
2025-08-18,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,6929.2,6755.0,,,
2025-08-19,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,6929.2,6755.0,,,
2025-08-20,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,6929.2,6755.0,,,
2025-08-21,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,6929.2,6755.0,,,
2025-08-22,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,6929.2,6755.0,,,
2025-08-25,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,6929.2,6755.0,,,
2025-08-26,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,6929.2,6755.0,,,
2025-08-27,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,6929.2,6755.0,,,
2025-08-28,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,6929.2,6755.0,,,
2025-08-29,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,6929.2,6755.0,,,
2025-09-01,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,6929.2,6755.0,,,
2025-09-02,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,6929.2,6755.0,,,
2025-09-03,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,6929.2,6755.0,,,
2025-09-04,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,6929.2,6755.0,,,
2025-09-05,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,6929.2,6755.0,,,
2025-09-08,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,6929.2,6755.0,,,
2025-09-09,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,6929.2,6755.0,,,
2025-09-10,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,6929.2,6755.0,,,
2025-09-11,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,6929.2,6755.0,,,
2025-09-12,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,6929.2,6755.0,,,
2025-09-15,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7143.2,,,
2025-09-16,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7143.2,,,
2025-09-17,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7143.2,,,
2025-09-18,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7143.2,,,
2025-09-19,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7143.2,,,
2025-09-22,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7143.2,,,
2025-09-23,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7143.2,,,
2025-09-24,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7143.2,,,
2025-09-25,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7143.2,,,
2025-09-26,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7143.2,,,
