datetime,IM.CFFEX
2025-03-12,428732.1839999981
2025-03-13,405372.1839999975
2025-03-14,372412.1839999984
2025-03-17,390332.18399999663
2025-03-18,393212.1839999984
2025-03-19,398332.1839999981
2025-03-20,424252.1839999978
2025-03-21,439162.96799999836
2025-03-24,439162.96799999836
2025-03-25,439162.96799999836
2025-03-26,439162.96799999836
2025-03-27,439162.96799999836
2025-03-28,439162.96799999836
2025-03-31,439162.96799999836
2025-04-01,439162.96799999836
2025-04-02,439162.96799999836
2025-04-03,439162.96799999836
2025-04-07,439162.96799999836
2025-04-08,439162.96799999836
2025-04-09,439162.96799999836
2025-04-10,439162.96799999836
2025-04-11,439162.96799999836
2025-04-14,439162.96799999836
2025-04-15,439162.96799999836
2025-04-16,439162.96799999836
2025-04-17,439162.96799999836
2025-04-18,439162.96799999836
2025-04-21,439162.96799999836
2025-04-22,439162.96799999836
2025-04-23,439162.96799999836
2025-04-24,439162.96799999836
2025-04-25,439162.96799999836
2025-04-28,439162.96799999836
2025-04-29,439162.96799999836
2025-04-30,439162.96799999836
2025-05-06,439162.96799999836
2025-05-07,487182.1679999981
2025-05-08,499342.16799999867
2025-05-09,494222.1679999975
2025-05-12,507022.16799999896
2025-05-13,508302.16799999925
2025-05-14,510862.1679999984
2025-05-15,514382.1679999981
2025-05-16,523342.16799999867
2025-05-19,559502.1679999977
2025-05-20,586062.1679999983
2025-05-21,585422.1679999989
2025-05-22,584142.1679999987
2025-05-23,578382.1679999981
2025-05-26,605582.1679999981
2025-05-27,594382.1679999981
2025-05-28,587662.1679999984
2025-05-29,590542.1679999987
2025-05-30,591182.1679999981
2025-06-03,602062.1679999984
2025-06-04,609102.1679999979
2025-06-05,614222.167999999
2025-06-06,612302.1679999979
2025-06-09,605582.1679999982
2025-06-10,610382.1679999982
2025-06-11,607822.1679999991
2025-06-12,613582.1679999982
2025-06-13,610062.1679999984
2025-06-16,599822.1679999975
2025-06-17,601102.1679999977
2025-06-18,603982.167999998
2025-06-19,588302.1679999977
2025-06-20,586723.1919999989
2025-06-23,586723.1919999989
2025-06-24,586723.1919999989
2025-06-25,586723.1919999989
2025-06-26,586723.1919999989
2025-06-27,586723.1919999989
