factor_name,full_annual_return,full_sharpe_ratio,full_max_drawdown,full_calmar_ratio,full_win_rate,full_final_nav,annual_return,sharpe_ratio,max_drawdown,calmar_ratio,win_rate,return_diff,sharpe_diff,dd_diff
timevol,0.04604483101741019,0.5845439887403007,-0.00121100141520054,38.02211165028675,0.500412881915772,1.2417312834,0.3063254444214088,0.2169322516275502,-1.1023151918621907,0.2778927902680171,0.481023102310231,-0.2602806134039986,0.36761173711275047,1.1011041904469903
trend_coeff_889,0.0487703415368137,0.5591235704654322,-0.0019344453683555701,25.211537288474734,0.5119735755573905,1.2573693316499992,1.4116645368440148,0.4077188899723377,-0.9218892339395716,1.5312734815347109,0.5107260726072608,-1.3628941953072011,0.15140468049309447,0.919954788571216
trend_coeff,0.005695688228052775,0.1065946829110544,-0.0025264209672769163,2.25444939771531,0.5111478117258464,1.0276923281500001,1.3754731594243068,0.3975251437476023,-0.9055178262300428,1.518990702978026,0.4958745874587458,-1.369777471196254,-0.2909304608365479,0.9029914052627659
trix_889,0.01457519357697401,0.1855116665822939,-0.0030923849550334743,4.713253294435407,0.5144508670520231,1.0720726085,2.4482957325316432,0.5051057421723051,-4.510690676143983,0.5427762416696233,0.4942244224422442,-2.4337205389546694,-0.3195940755900112,4.507598291188949
trix,-0.04740937208386886,-0.23217723260545486,-0.0041271679202715674,-11.487143968871838,0.5136251032204789,0.7916794441500001,2.592299301187997,0.5167874525030167,-1.3718512506735936,1.889635847848045,0.504950495049505,-2.6397086732718655,-0.7489646851084716,1.3677240827533221
ulcer_index_889,0.009834969359574064,0.14563367264407323,-0.002443506326919713,4.024941229422573,0.4913294797687861,1.0481958295999996,-0.1424968552259565,-0.2431372278074082,-0.9351853901800524,-0.1523728414945848,0.4909240924092409,0.15233182458553057,0.38877090045148144,0.9327418838531327
ulcer_index,-0.03957889263875691,-0.23324893922783305,-0.004653520457136267,-8.50515067104989,0.4913294797687861,0.8234725174999996,1.3147992085283453,0.6033798466452909,-0.9502657861087136,1.3836120670116685,0.4785478547854785,-1.3543781011671023,-0.836628785873124,0.9456122656515773
williams_r_889,0.020854047178966217,0.24856079863411756,-0.0017794444959203402,11.719414247973141,0.5169281585466556,1.1043606191999995,-0.8458774172564544,-0.4644698085789184,-2.427992611439197,-0.3483854988978154,0.5148514851485149,0.8667314644354206,0.7130306072130359,2.4262131669432767
williams_r,0.025899791869371747,0.2989744371157874,-0.001634719116192688,15.843573133036562,0.5152766308835673,1.1308616632999997,-0.5862470916912323,-0.3219593960173229,-4.156503414030436,-0.1410433321700958,0.5297029702970297,0.6121468835606041,0.6209338331331102,4.154868694914244
win_rate_889,0.02883453611097031,0.38251497518706895,-0.001636133769299711,17.62358106165849,0.5127993393889347,1.1465054966000006,0.2780822505799215,0.1097593970293587,-1.005783434235245,0.2764832280135569,0.5214521452145214,-0.24924771446895116,0.27275557815771023,1.0041473004659454
win_rate,3.2003285108661572e-06,0.04662767013091293,-0.001977530994561184,0.001618345563062243,0.4929810074318745,1.00001539215,0.4292486400980487,0.4051897984861178,-0.8219138788745299,0.5222550088652002,0.5181518151815182,-0.42924543976953783,-0.35856212835520485,0.8199363478799687
zscore_price_889,0.029014180653562427,0.3040879422262999,-0.002357932414069488,12.30492463670224,0.5053674649050371,1.1474686404500003,-0.356399939011108,-0.3417853932322774,-1.1966184449948838,-0.297839249011937,0.504950495049505,0.38541411966467043,0.6458733354585773,1.1942605125808143
zscore_price,0.03584598940075212,0.3641867673278538,-0.002340760530818286,15.313821695473068,0.5037159372419489,1.1845750335500003,-0.0223431691608693,-0.0286277206375864,-0.976380077092186,-0.0228836799163403,0.5082508250825083,0.05818915856162142,0.3928144879654402,0.9740393165613677
